State,Year,Quarter,Transaction_Type,Amount,Trans_Count
Maharashtra,2023,2,Peer-to-peer payments,1923752701888.0,620475611
Maharashtra,2023,2,Recharge & bill payments,112846643294.0,151613474
Maharashtra,2023,2,Financial Services,821061690.0,697164
Maharashtra,2023,2,Others,870693412.0,1152916
Maharashtra,2023,3,Merchant payments,623156210487.0,1442968360
Maharashtra,2023,3,Peer-to-peer payments,2006148405860.0,689021709
Maharashtra,2023,3,Recharge & bill payments,120947991569.0,156785138
Maharashtra,2023,3,Financial Services,1088491523.0,824436
Maharashtra,2023,3,Others,831084802.0,1078944
Maharashtra,2023,4,Merchant payments,707862700173.0,1646497204
Maharashtra,2023,4,Peer-to-peer payments,2254104157529.0,767517612
Maharashtra,2023,4,Recharge & bill payments,133821812867.0,155965094
Maharashtra,2023,4,Financial Services,1362709031.0,1025481
Maharashtra,2023,4,Others,863555358.0,1157334
Manipur,2018,1,Recharge & bill payments,6463184.554711691,50212
Manipur,2018,1,Peer-to-peer payments,115495173.55796441,26382
Manipur,2018,1,Financial Services,412579.53985461866,2660
Manipur,2018,1,Merchant payments,3616475.6407912206,1614
Manipur,2018,1,Others,2058760.6368871084,3201
Manipur,2018,2,Recharge & bill payments,11541247.784420915,77991
Manipur,2018,2,Peer-to-peer payments,232157389.7914803,60365
Manipur,2018,2,Financial Services,1241901.2660397931,5992
Manipur,2018,2,Merchant payments,5366759.827729835,4041
Manipur,2018,2,Others,2902422.6498233806,3332
Manipur,2018,3,Peer-to-peer payments,357768750.1845896,95204
Manipur,2018,3,Recharge & bill payments,13912990.484925149,81323
Manipur,2018,3,Merchant payments,9180953.977358334,7396
Manipur,2018,3,Financial Services,333081.6368315,2577
Manipur,2018,3,Others,2135468.510417797,2758
Manipur,2018,4,Recharge & bill payments,18898063.282383174,113507
Manipur,2018,4,Peer-to-peer payments,562009595.9601889,104872
Manipur,2018,4,Merchant payments,20685433.28430717,13333
Manipur,2018,4,Financial Services,307325.2437723951,1452
Manipur,2018,4,Others,3783141.5353601985,2946
Manipur,2019,1,Peer-to-peer payments,619919870.7455351,127067
Manipur,2019,1,Recharge & bill payments,22106830.369149238,120000
Manipur,2019,1,Merchant payments,14580183.380707521,15190
Manipur,2019,1,Financial Services,174777.17283837448,800
Manipur,2019,1,Others,3116398.755848917,2352
Manipur,2019,2,Peer-to-peer payments,679785849.1398683,120153
Manipur,2019,2,Recharge & bill payments,23573234.273060285,116500
Manipur,2019,2,Merchant payments,15996651.145700552,18044
Manipur,2019,2,Financial Services,91955.01538259834,387
Manipur,2019,2,Others,3342252.5754885403,2341
Manipur,2019,3,Recharge & bill payments,36634657.049143404,180057
Manipur,2019,3,Peer-to-peer payments,803335616.6325192,144965
Manipur,2019,3,Merchant payments,20490224.443041254,17683
Manipur,2019,3,Financial Services,367865.7884662621,358
Manipur,2019,3,Others,2723638.649764262,1945
Manipur,2019,4,Recharge & bill payments,44202546.57396081,212136
Manipur,2019,4,Peer-to-peer payments,1123258478.445069,211927
Manipur,2019,4,Merchant payments,30486780.446382143,23094
Manipur,2019,4,Financial Services,240641.7657683481,548
Manipur,2019,4,Others,2709234.857456133,1639
Manipur,2020,1,Peer-to-peer payments,2458093401.740467,451733
Manipur,2020,1,Recharge & bill payments,62688260.379548095,285234
Manipur,2020,1,Merchant payments,74202067.0664826,78067
Manipur,2020,1,Financial Services,354184.4660589617,622
Manipur,2020,1,Others,3252467.2243867153,3145
Manipur,2020,2,Peer-to-peer payments,2980242535.075443,533206
Manipur,2020,2,Recharge & bill payments,107589094.29890464,450830
Manipur,2020,2,Merchant payments,106540409.29886684,92110
Manipur,2020,2,Financial Services,1457570.8004862315,1676
Manipur,2020,2,Others,3106603.331810386,5246
Manipur,2020,3,Peer-to-peer payments,4301284799.331292,774786
Manipur,2020,3,Recharge & bill payments,113190539.14969069,464659
Manipur,2020,3,Merchant payments,195132026.6311202,170653
Manipur,2020,3,Financial Services,1593035.944066228,1878
Manipur,2020,3,Others,4775719.8143366445,8192
Manipur,2020,4,Peer-to-peer payments,5172499337.530437,892853
Manipur,2020,4,Recharge & bill payments,114202616.34869762,436450
Manipur,2020,4,Merchant payments,307902115.38207734,289050
Manipur,2020,4,Financial Services,2448402.9142817147,1806
Manipur,2020,4,Others,5172086.283260544,7693
Manipur,2021,1,Peer-to-peer payments,6402367883.667423,1117829
Manipur,2021,1,Recharge & bill payments,223955812.58644393,796590
Manipur,2021,1,Merchant payments,433297594.1352152,377280
Manipur,2021,1,Financial Services,4385333.1754908115,3398
Manipur,2021,1,Others,6280890.914669826,8438
Manipur,2021,2,Peer-to-peer payments,7041837917.785187,1372821
Manipur,2021,2,Recharge & bill payments,305103750.5728581,1187952
Manipur,2021,2,Merchant payments,531484849.4914169,510734
Manipur,2021,2,Financial Services,4256098.232237183,4165
Manipur,2021,2,Others,7145346.314942012,10603
Manipur,2021,3,Peer-to-peer payments,9134806594.52819,1819423
Manipur,2021,3,Recharge & bill payments,367664440.53237265,1368584
Manipur,2021,3,Merchant payments,889317377.086526,735707
Manipur,2021,3,Financial Services,5625517.975461649,3460
Manipur,2021,3,Others,9447098.78230339,14222
Manipur,2021,4,Peer-to-peer payments,10998828287.529043,2199970
Manipur,2021,4,Recharge & bill payments,412791673.8037664,1451488
Manipur,2021,4,Merchant payments,1229517397.4561875,1013985
Manipur,2021,4,Financial Services,5941100.580610943,4671
Manipur,2021,4,Others,11393578.842227157,17325
Manipur,2022,1,Peer-to-peer payments,12169368063.4095,2517626
Manipur,2022,1,Recharge & bill payments,469035958.34841275,1528476
Manipur,2022,1,Merchant payments,1489604137.2090888,1247205
Manipur,2022,1,Financial Services,6057615.527015026,4878
Manipur,2022,1,Others,10435303.87979853,15494
Manipur,2022,2,Peer-to-peer payments,12704512238.809605,2843426
Manipur,2022,2,Merchant payments,1757831052.0706987,1709547
Manipur,2022,2,Recharge & bill payments,448637966.718931,1533778
Manipur,2022,2,Financial Services,4753628.558008127,4069
Manipur,2022,2,Others,7175748.992065379,14812
Manipur,2022,3,Peer-to-peer payments,12927705072.13747,3127266
Manipur,2022,3,Merchant payments,2010460357.0881667,1829741
Manipur,2022,3,Recharge & bill payments,432182393.84038734,1379911
Manipur,2022,3,Financial Services,4671353.405444902,4524
Manipur,2022,3,Others,6411090.828254536,11300
Manipur,2022,4,Peer-to-peer payments,13133729481.472115,3259645
Manipur,2022,4,Merchant payments,2074698993.4220653,1828984
Manipur,2022,4,Recharge & bill payments,406031254.0798015,1325391
Manipur,2022,4,Financial Services,5754919.963910458,4691
Manipur,2022,4,Others,5742049.403589871,9959
Manipur,2023,1,Peer-to-peer payments,7281781083.0,1703742
Manipur,2023,1,Merchant payments,1083073192.0,933135
Manipur,2023,1,Recharge & bill payments,214427498.0,613398
Manipur,2023,1,Financial Services,3178295.0,3529
Manipur,2023,1,Others,3104024.0,4579
Manipur,2023,2,Peer-to-peer payments,3763543566.0,812842
Manipur,2023,2,Merchant payments,569980400.0,499534
Manipur,2023,2,Recharge & bill payments,127777535.0,290239
Manipur,2023,2,Financial Services,1430976.0,1849
Manipur,2023,2,Others,1144176.0,1807
Manipur,2023,3,Peer-to-peer payments,3054677807.0,450548
Manipur,2023,3,Merchant payments,418107590.0,222132
Manipur,2023,3,Recharge & bill payments,131240898.0,189582
Manipur,2023,3,Financial Services,3551704.0,2290
Manipur,2023,3,Others,708602.0,926
Manipur,2023,4,Peer-to-peer payments,5690075337.0,1098359
Manipur,2023,4,Merchant payments,893960176.0,638811
Manipur,2023,4,Recharge & bill payments,209606825.0,368865
Manipur,2023,4,Financial Services,5093670.0,4438
Manipur,2023,4,Others,1589290.0,2727
Meghalaya,2018,1,Recharge & bill payments,6028476.149090356,31857
Meghalaya,2018,1,Peer-to-peer payments,55943496.515886314,13274
Meghalaya,2018,1,Merchant payments,2395888.4397623385,1605
Meghalaya,2018,1,Financial Services,144318.2545571151,532
Meghalaya,2018,1,Others,1738080.43060439,2303
Meghalaya,2018,2,Recharge & bill payments,9657896.164724296,42625
Meghalaya,2018,2,Peer-to-peer payments,101140464.66239843,19894
Meghalaya,2018,2,Merchant payments,3663446.436220131,2929
Meghalaya,2018,2,Financial Services,580648.3434132106,592
Meghalaya,2018,2,Others,1962212.2350756058,1817
Meghalaya,2018,3,Recharge & bill payments,14231601.453371253,60625
Meghalaya,2018,3,Peer-to-peer payments,187460582.05754715,40832
Meghalaya,2018,3,Merchant payments,5458930.689379572,5802
Meghalaya,2018,3,Financial Services,552674.5783359876,748
Meghalaya,2018,3,Others,2149872.755760235,2283
Meghalaya,2018,4,Recharge & bill payments,18100891.637344178,82962
Meghalaya,2018,4,Peer-to-peer payments,301941442.7059927,58952
Meghalaya,2018,4,Merchant payments,14434314.193342488,15768
Meghalaya,2018,4,Financial Services,190875.18848979956,763
Meghalaya,2018,4,Others,2918155.2795046642,2687
Meghalaya,2019,1,Recharge & bill payments,23006751.795504905,98817
Meghalaya,2019,1,Peer-to-peer payments,358932132.1046898,90694
Meghalaya,2019,1,Merchant payments,14297275.230527855,16073
Meghalaya,2019,1,Financial Services,62335.064750311045,659
Meghalaya,2019,1,Others,2738667.957962149,2498
Meghalaya,2019,2,Recharge & bill payments,27248605.429233357,108812
Meghalaya,2019,2,Peer-to-peer payments,446537199.17356837,97407
Meghalaya,2019,2,Merchant payments,15600927.006629137,22588
Meghalaya,2019,2,Financial Services,106800.75308155928,460
Meghalaya,2019,2,Others,3437756.744766518,3019
Meghalaya,2019,3,Recharge & bill payments,38916251.42165714,155949
Meghalaya,2019,3,Peer-to-peer payments,546221812.6889315,116168
Meghalaya,2019,3,Merchant payments,23461321.889810227,31201
Meghalaya,2019,3,Financial Services,584192.9488108774,421
Meghalaya,2019,3,Others,3035023.204323471,2811
Meghalaya,2019,4,Recharge & bill payments,43611775.02621875,175084
Meghalaya,2019,4,Peer-to-peer payments,670870023.4297696,163734
Meghalaya,2019,4,Merchant payments,25344714.50557894,24430
Meghalaya,2019,4,Financial Services,124511.63613216748,382
Meghalaya,2019,4,Others,2485447.192519395,2351
Meghalaya,2020,1,Recharge & bill payments,59666071.21530793,226214
Meghalaya,2020,1,Peer-to-peer payments,1013733312.3935763,216022
Meghalaya,2020,1,Merchant payments,44125206.34755945,57245
Meghalaya,2020,1,Financial Services,402779.89033132966,473
Meghalaya,2020,1,Others,2207471.061039081,2329
Meghalaya,2020,2,Recharge & bill payments,100570200.25271696,382662
Meghalaya,2020,2,Peer-to-peer payments,998750895.9111593,202270
Meghalaya,2020,2,Merchant payments,48980521.41595118,46014
Meghalaya,2020,2,Financial Services,2944583.114737345,1186
Meghalaya,2020,2,Others,2488953.643832149,3263
Meghalaya,2020,3,Recharge & bill payments,97662913.13408674,342484
Meghalaya,2020,3,Peer-to-peer payments,1065012681.7126106,194448
Meghalaya,2020,3,Merchant payments,67511647.1349487,55595
Meghalaya,2020,3,Financial Services,4049966.8133478058,1587
Meghalaya,2020,3,Others,2821792.5880408054,3465
Meghalaya,2020,4,Recharge & bill payments,102794647.7641504,350006
Meghalaya,2020,4,Peer-to-peer payments,1579858348.0670543,286252
Meghalaya,2020,4,Merchant payments,115136797.58942303,111471
Meghalaya,2020,4,Financial Services,2774557.112070617,1809
Meghalaya,2020,4,Others,3678221.666272167,4470
Meghalaya,2021,1,Peer-to-peer payments,1794745857.3188953,326993
Meghalaya,2021,1,Recharge & bill payments,106098525.65614726,306634
Meghalaya,2021,1,Merchant payments,147747773.01896822,108805
Meghalaya,2021,1,Financial Services,3981898.0457751974,1777
Meghalaya,2021,1,Others,2941223.950049905,3437
Meghalaya,2021,2,Recharge & bill payments,129031455.7077258,389959
Meghalaya,2021,2,Peer-to-peer payments,1885041503.7970467,366411
Meghalaya,2021,2,Merchant payments,173894963.00439677,147406
Meghalaya,2021,2,Financial Services,2306496.854595862,1766
Meghalaya,2021,2,Others,3342835.5268340455,4052
Meghalaya,2021,3,Peer-to-peer payments,2348008593.21644,473274
Meghalaya,2021,3,Recharge & bill payments,144363692.75220004,418429
Meghalaya,2021,3,Merchant payments,270311210.8907223,199427
Meghalaya,2021,3,Financial Services,2379067.1150075165,1556
Meghalaya,2021,3,Others,3937887.553600684,5045
Meghalaya,2021,4,Peer-to-peer payments,3233210261.728197,669693
Meghalaya,2021,4,Recharge & bill payments,165277548.45940137,447310
Meghalaya,2021,4,Merchant payments,442464385.0377933,314445
Meghalaya,2021,4,Financial Services,2464327.9242311358,1989
Meghalaya,2021,4,Others,5348877.036531466,6756
Meghalaya,2022,1,Peer-to-peer payments,3899172008.7001157,801009
Meghalaya,2022,1,Recharge & bill payments,192026788.60457045,459530
Meghalaya,2022,1,Merchant payments,563004043.9315958,405859
Meghalaya,2022,1,Financial Services,3019251.8598936894,2134
Meghalaya,2022,1,Others,5116238.235718384,6218
Meghalaya,2022,2,Peer-to-peer payments,4359000096.157877,977816
Meghalaya,2022,2,Merchant payments,714995836.5962032,591364
Meghalaya,2022,2,Recharge & bill payments,200896879.69103926,467745
Meghalaya,2022,2,Financial Services,2406087.095158501,1880
Meghalaya,2022,2,Others,4192522.344518611,5844
Meghalaya,2022,3,Peer-to-peer payments,7796315453.507147,2050942
Meghalaya,2022,3,Merchant payments,1468318733.1353962,1486098
Meghalaya,2022,3,Recharge & bill payments,330230375.9276109,810017
Meghalaya,2022,3,Financial Services,3106775.3857113793,3504
Meghalaya,2022,3,Others,5329459.165683068,8604
Meghalaya,2022,4,Peer-to-peer payments,7328913724.3339405,1901671
Meghalaya,2022,4,Merchant payments,1381013596.832624,1334431
Meghalaya,2022,4,Recharge & bill payments,278377945.43169147,685678
Meghalaya,2022,4,Financial Services,3564357.119764914,3544
Meghalaya,2022,4,Others,4671532.630633753,7124
Meghalaya,2023,1,Peer-to-peer payments,8309060918.0,2111009
Meghalaya,2023,1,Merchant payments,1407372935.0,1232691
Meghalaya,2023,1,Recharge & bill payments,358800191.0,810151
Meghalaya,2023,1,Financial Services,4692287.0,3991
Meghalaya,2023,1,Others,4914284.0,6863
Meghalaya,2023,2,Peer-to-peer payments,8997569260.0,2509275
Meghalaya,2023,2,Merchant payments,1698962028.0,1701913
Meghalaya,2023,2,Recharge & bill payments,378639410.0,855108
Meghalaya,2023,2,Financial Services,4633858.0,4075
Meghalaya,2023,2,Others,4701930.0,6841
Meghalaya,2023,3,Peer-to-peer payments,9081363888.0,2926582
Meghalaya,2023,3,Merchant payments,1940467487.0,2199365
Meghalaya,2023,3,Recharge & bill payments,376288929.0,893594
Meghalaya,2023,3,Financial Services,4394372.0,4709
Meghalaya,2023,3,Others,4118404.0,5592
Meghalaya,2023,4,Peer-to-peer payments,11051189244.0,3588204
Meghalaya,2023,4,Merchant payments,2399606416.0,2747430
Meghalaya,2023,4,Recharge & bill payments,412031812.0,919773
Meghalaya,2023,4,Financial Services,6157396.0,6221
Meghalaya,2023,4,Others,4073824.0,6756
Mizoram,2018,1,Recharge & bill payments,2199565.258913744,10155
Mizoram,2018,1,Peer-to-peer payments,41186717.278001666,6845
Mizoram,2018,1,Merchant payments,1066002.1670622267,616
Mizoram,2018,1,Financial Services,65022.49896840689,260
Mizoram,2018,1,Others,709912.772844791,685
Mizoram,2018,2,Recharge & bill payments,3107406.501616686,13550
Mizoram,2018,2,Peer-to-peer payments,77040044.25291511,11427
Mizoram,2018,2,Merchant payments,2368711.975892641,1310
Mizoram,2018,2,Financial Services,60939.77304627103,167
Mizoram,2018,2,Others,931303.0542636234,597
Mizoram,2018,3,Peer-to-peer payments,108783543.9098094,18564
Mizoram,2018,3,Recharge & bill payments,4050433.5962071815,17610
Mizoram,2018,3,Merchant payments,2952533.8004545765,2310
Mizoram,2018,3,Financial Services,43891.23943201654,240
Mizoram,2018,3,Others,770335.5794872268,592
Mizoram,2018,4,Peer-to-peer payments,177049162.13058332,26212
Mizoram,2018,4,Recharge & bill payments,5523702.976434887,24533
Mizoram,2018,4,Merchant payments,6911586.608122997,3699
Mizoram,2018,4,Financial Services,35654.18337878893,145
Mizoram,2018,4,Others,906746.6310095722,653
Mizoram,2019,1,Peer-to-peer payments,204183867.4116538,35126
Mizoram,2019,1,Recharge & bill payments,6760113.704148788,30327
Mizoram,2019,1,Merchant payments,6470456.031897823,3984
Mizoram,2019,1,Financial Services,33512.39606736117,133
Mizoram,2019,1,Others,712945.8536347556,736
Mizoram,2019,2,Peer-to-peer payments,233471780.00357005,37364
Mizoram,2019,2,Recharge & bill payments,7823562.397702506,31903
Mizoram,2019,2,Merchant payments,5889316.861228463,5646
Mizoram,2019,2,Financial Services,14455.380988399309,80
Mizoram,2019,2,Others,817593.4915248882,678
Mizoram,2019,3,Recharge & bill payments,12966806.696277115,49073
Mizoram,2019,3,Peer-to-peer payments,257538220.22775066,42645
Mizoram,2019,3,Merchant payments,7397529.021326996,5560
Mizoram,2019,3,Financial Services,72985.31151294889,94
Mizoram,2019,3,Others,818358.6944744462,722
Mizoram,2019,4,Recharge & bill payments,16857122.3073061,60511
Mizoram,2019,4,Peer-to-peer payments,341664291.4936854,57109
Mizoram,2019,4,Merchant payments,9451111.139352825,6939
Mizoram,2019,4,Financial Services,20966.3333050078,100
Mizoram,2019,4,Others,695859.360839114,580
Mizoram,2020,1,Recharge & bill payments,24356294.58523286,85067
Mizoram,2020,1,Peer-to-peer payments,356260523.23262954,57916
Mizoram,2020,1,Merchant payments,10404414.592504771,9961
